index,type,author,content,ip,time,sentiment,stock_target
2465,3165,PUSH,SaiWan,開盤小撿5張 2211,,06/07 12:42,positive,2211
2466,3166,ARROW,elite31307,特跌股還有人買喔,,06/07 12:42,negative,null
2467,3167,PUSH,addy7533967,西瓜乙特跟開挖乙特-.-,,06/07 12:42,neutral,null
2468,3168,PUSH,skycfa0912,阿姨高潮 搖到你繳械 繼續搖=.=,,06/07 12:43,negative,null
2469,3169,ARROW,WEYNI,看到正價差 又好想起飛….QQ,,06/07 12:43,neutral,null
2470,3170,PUSH,f204137,眼科的夢 有大學光在比價 一季賺3元 股價400元呢...,,06/07 12:43,neutral,null
2471,3171,PUSH,fujioqq,不知道 但是看起來不向航運,,06/07 12:44,negative,null
2472,3172,ARROW,melonQ,https://i.imgur.com/feSz0HL.png,,06/07 12:44,neutral,null
2473,3173,PUSH,loveponpon,第一次看到存股變飆股 肉鬆真棒,,06/07 12:44,positive,null
2474,3174,PUSH,smbtomas,穩套讓你死XD,,06/07 12:44,negative,
2475,3175,BOO,oplk,應該很多人跟我一樣等一波回落  觀察00927的抗摔能,,06/07 12:44,neutral,00927
2476,3176,PUSH,e44444,眼鏡行真舒服啊,,06/07 12:44,neutral,null
2477,3177,ARROW,f204137,一季賺1.96元 蹲久一點吧,,06/07 12:44,positive,null
2478,3178,ARROW,melonQ,為什麼何潤東會噴上去？兩天了？,,06/07 12:45,neutral,null
2479,3179,ARROW,oplk,力  畢竟在離大盤左邊山頂不到兩千點時發行  覺得還,,06/07 12:45,neutral,null
2480,3180,BOO,ck326,拉G掩護出貨，老招了,,06/07 12:45,negative,null
2481,3181,ARROW,oplk,行的話買進去當個長線王者應該沒問題八,,06/07 12:45,positive,null
2482,3182,PUSH,guitarotaku,99緯創！99緯創！大暴跌～～塊陶鴨～,,06/07 12:45,negative,緯創
2483,3183,ARROW,elite31307,緯創要等鋁繩賣出才會V,,06/07 12:45,neutral,緯創
2484,3184,PUSH,Tedge,每次都沒買夠 那為什麼不一次買足呢XD,,06/07 12:46,neutral,null
2485,3185,PUSH,R9993,燒垃圾哪檔？,,06/07 12:46,neutral,null
2486,3186,PUSH,pypy93264,因為沒錢(O,,06/07 12:46,negative,null
2487,3187,PUSH,house911,肉鬆好狂,,06/07 12:46,neutral,null
2488,3188,PUSH,chalon,3005回測10日 有點誘人...等月線看看好了...,,06/07 12:47,neutral,3005
2489,3189,ARROW,melonQ,燒垃圾=長榮鋼,,06/07 12:47,neutral,長榮鋼
2490,3190,PUSH,richardc277,火化資產,,06/07 12:47,neutral,火化資產
2491,3191,PUSH,f204137,就在等網紅拿看板比較啊...比別人早卡位 輕鬆看戲,,06/07 12:47,neutral,null
2492,3192,ARROW,tctv2002,穩套開套,,06/07 12:47,neutral,null
2493,3193,PUSH,riverkid20,請問小護士是哪家公司,,06/07 12:47,neutral,null
2494,3194,PUSH,okstephen1,何潤東跑去搞電阿,,06/07 12:48,neutral,null
2495,3195,ARROW,WEYNI,不要在正價差勾引我了 手又開始癢了,,06/07 12:48,neutral,null
2496,3196,ARROW,pypy93264,小護士=東洋 別再問了=_=,,06/07 12:48,neutral,null
2497,3197,PUSH,osaka3131,大亞太猛了,,06/07 12:48,positive,大亞太
2498,3198,PUSH,tio2catalyst,"燒垃圾凱基越賣越少,快出完了,珍惜",,06/07 12:48,negative,凱基
2499,3199,PUSH,loveponpon,小丑吧 那是他的人設,,06/07 12:48,neutral,null
2500,3200,ARROW,pypy93264,大亞直接亮燈！,,06/07 12:48,positive,大亞股份
2501,3201,PUSH,winxp999,阿姨濕了？！,,06/07 12:48,neutral,null
2502,3202,PUSH,a70327cow,開花乙特慘賠+1,,06/07 12:49,negative,null
2503,3203,ARROW,loveponpon,人設做得好 粉絲不會少,,06/07 12:49,positive,null
2504,3204,ARROW,pypy93264,尾盤499連發 有夠惡意XDD,,06/07 12:49,negative,null
2505,3205,PUSH,gtaped05550,要換西瓜噴了吧,,06/07 12:49,neutral,null
2506,3206,PUSH,f204137,乙特7.1以下開始撿... 怎麼會慘賠 XD,,06/07 12:49,negative,乙特
2507,3207,PUSH,house911,大亞燈  隔日沖主力好兇,,06/07 12:49,positive,大亞燈
2508,3208,PUSH,jerry921,一直連嘎 等萬八散戶就回來了,,06/07 12:49,negative,null
2509,3209,PUSH,ken2508g,大亞噴爛,,06/07 12:49,negative,大亞股份
2510,3210,BOO,tom1234203,看大亞漲多跑去買華新結果大亞漲停華新跌 GG,,06/07 12:49,negative,大亞股份(600005)、華新水泥(600801)
2511,3211,PUSH,shunhahahaha,大亞直接鎖上去 好猛,,06/07 12:49,positive,大亞股份
2512,3212,ARROW,Currer,大亞燈燈,,06/07 12:50,neutral,大亞燈燈
2513,3213,ARROW,goodjop,16900了 是不是,,06/07 12:50,neutral,null
2514,3214,PUSH,romenticpoet,尾盤啦 大家今天都有賺到錢錢了嗎？ @v@b,,06/07 12:50,positive,Market
2515,3215,PUSH,s90154aa,散戶還是沒進場 笑鼠,,06/07 12:50,neutral,笑鼠
2516,3216,PUSH,addy7533967,新品種蛙...是不是乙特蛙,,06/07 12:50,neutral,null
2517,3217,ARROW,goodjop,全線噴出,,06/07 12:50,positive,Market
2518,3218,PUSH,YU1225,剛吃完日式咖喱 好飽呢,,06/07 12:50,neutral,null
2519,3219,PUSH,summer7983,大亞太舒服了吧,,06/07 12:50,positive,大亞太
2520,3220,ARROW,house911,重電股今天大亞好狂,,06/07 12:50,positive,重電股
2521,3221,BOO,geniustu,哲哲今天會狂吹建碁，開盤即漲停,,06/07 12:51,positive,建碁
2522,3222,PUSH,Fedorov,最後一節 全力噴上萬七,,06/07 12:51,positive,null
2523,3223,PUSH,john00123,992402毅嘉,,06/07 12:51,neutral,992402
2524,3224,PUSH,jerry921,謝謝 晚餐吃夏慕尼慶祝,,06/07 12:51,neutral,null
2525,3225,PUSH,ndd2,我買過頭了，減碼到槓桿170%，原本槓桿到195%，怕烙,,06/07 12:51,negative,null
2526,3226,ARROW,ndd2,賽,,06/07 12:51,neutral,null
2527,3227,ARROW,romenticpoet,鴿 今天持股都沒什麼動 真的好慘啊,,06/07 12:51,negative,null
2528,3228,ARROW,goodjop,萬七 再等幾天,,06/07 12:51,neutral,萬七
2529,3229,PUSH,s7133jeremy,1609燈！,,06/07 12:51,neutral,1609
2530,3230,ARROW,jerry921,兩萬時 請a33密我領雞排珍奶,,06/07 12:52,neutral,null
2531,3231,PUSH,q22w,眼鏡好猛,,06/07 12:52,neutral,null
2532,3232,ARROW,romenticpoet,https://i.imgur.com/BDugdzy.jpg,,06/07 12:52,neutral,null
2533,3233,ARROW,goodjop,羅曼鴿的三洋咧？,,06/07 12:52,neutral,null
2534,3234,PUSH,gift1314520,上萬七然後全民逃跑崩潰劇本有戲碼？,,06/07 12:53,neutral,null
2535,3235,PUSH,arcticocean,仁寶GOGO~~,,06/07 12:53,positive,仁寶
2536,3236,PUSH,ACMZLATAN,謝謝fj的眼鏡行跟燒垃圾~,,06/07 12:53,neutral,null
2537,3237,PUSH,jubihu,照這個漲勢 明天沒甘蔗汁可以喝了,,06/07 12:53,negative,null
2538,3238,ARROW,gift1314520,羅曼哥一起住公園有的照應,,06/07 12:53,neutral,null
2539,3239,PUSH,a70327cow,乙特7.15獲利才翻正 現在沒有像電子噴都是慘賠,,06/07 12:53,negative,乙特
2540,3240,PUSH,uevol123,燒垃圾衝啊,,06/07 12:53,negative,null
2541,3241,PUSH,kci151468,請問眼鏡行是哪隻？,,06/07 12:53,neutral,null
2542,3242,ARROW,drwho,99亞力,,06/07 12:54,neutral,99亞力
2543,3243,PUSH,jerry921,還想空 要直奔萬八的列車,,06/07 12:54,negative,null
2544,3244,ARROW,jubihu,重電v起來~,,06/07 12:54,positive,重電
2545,3245,ARROW,romenticpoet,在這 https://i.imgur.com/2JNbgQ9.jpg,,06/07 12:54,neutral,null
2546,3246,PUSH,jefferyww,阿姨饒了我吧,,06/07 12:54,neutral,null
2547,3247,PUSH,tzjjkonuj,寶島,,06/07 12:54,neutral,null
2548,3248,PUSH,chachabo,微星一整個大輸技嘉,,06/07 12:55,negative,"微星, 技嘉"
2549,3249,PUSH,Thomson1014,重電v起來,,06/07 12:55,positive,重電
2550,3250,PUSH,madeinhere,感謝FJ,,06/07 12:55,positive,null
2551,3251,PUSH,a6435966,宏泰 紅旗又搖起來了嗎？,,06/07 12:55,positive,宏泰
2552,3252,PUSH,cateyes,https://i.imgur.com/4Rwb5CW.jpg,,06/07 12:55,neutral,null
2553,3253,ARROW,goodjop,羅曼鴿 被嘎了,,06/07 12:55,neutral,null
2554,3254,ARROW,piece1,今天股債雙漲很好啊！,,06/07 12:55,positive,Market
2555,3255,PUSH,pypy93264,眼鏡行=寶島科 小護士=東洋 燒垃圾=長榮鋼,,06/07 12:55,neutral,null
2556,3256,ARROW,cateyes,便當加大,,06/07 12:55,neutral,null
2557,3257,ARROW,piece1,只是看一堆妖股覺得漲1-2%沒什麼了！,,06/07 12:56,neutral,null
2558,3258,PUSH,bleach06bb,康普偷噴,,06/07 12:56,neutral,null
2559,3259,PUSH,sunbox,6016三個字 有夠可悲,,06/07 12:56,negative,6016
2560,3260,PUSH,mathology,身為信徒跟單仔 眼鏡行也快30%了 感謝師傅,,06/07 12:56,positive,眼鏡行
2561,3261,PUSH,Mbappe10,還有人做空嗎？  笑死,,06/07 12:57,negative,null
2562,3262,PUSH,ptorbflqru,請問fj 江宏捷是哪隻,,06/07 12:57,neutral,null
2563,3263,PUSH,EHacker,日經一根針,,06/07 12:57,neutral,日經一根針
2564,3264,PUSH,Kobe5210,好樂迪股價都破百了，全民財富倍增XD,,06/07 12:57,positive,好樂迪
2565,3265,PUSH,jerry921,不要加大了啦 趕快訂餐廳了,,06/07 12:57,neutral,null
2566,3266,ARROW,vviiccttoorr,無腦多，很難嗎,,06/07 12:57,negative,null
2567,3267,PUSH,kobe30418,都要萬七了 聯電還沒解套,,06/07 12:57,negative,聯電
2568,3268,PUSH,romenticpoet,被嘎要小聲點 別被別人發現 不然會被笑喔 嘻嘻,,06/07 12:57,neutral,null
2569,3269,PUSH,Uro2067,起乩了！,,06/07 12:57,negative,Market
2570,3270,ARROW,romenticpoet,https://i.imgur.com/nc1Y40K.jpg,,06/07 12:57,neutral,null
2571,3271,PUSH,icexfox,宏捷科,,06/07 12:57,neutral,宏捷科
2572,3272,PUSH,pypy93264,"都打出兩個字""宏捷""了...",,06/07 12:57,neutral,宏捷
2573,3273,ARROW,drwho,快來尬車啦,,06/07 12:57,neutral,null
2574,3274,ARROW,goodjop,你再忍幾天看看,,06/07 12:57,neutral,null
2575,3275,PUSH,O10lOl01O,鳳凰掉到120了...,,06/07 12:57,negative,null
2576,3276,PUSH,gbman,看好下半年挑戰前高了!今年跌破眼鏡CC,,06/07 12:58,positive,CC
2577,3277,PUSH,addy7533967,羅曼鴿怕被別人笑成羅曼蛙嗎-.-,,06/07 12:58,neutral,null
2578,3278,PUSH,ndd2,龍哥有嘎到嗎？,,06/07 12:58,neutral,null
2579,3279,ARROW,vviiccttoorr,坐等烏俄和談，衝破2萬,,06/07 12:58,positive,null
2580,3280,ARROW,sdhpipt,好樂迪能上百元實在不可思議 XD,,06/07 12:58,neutral,好樂迪
2581,3281,ARROW,romenticpoet,https://i.imgur.com/AZM32Wb.png,,06/07 12:58,neutral,null
2582,3282,PUSH,a28200266,龍哥不會還在放空吧,,06/07 12:58,negative,null
2583,3283,PUSH,aaccabc,趕快上車 主升段要來囉,,06/07 12:59,positive,null
2584,3284,PUSH,lepidoptera,一點準時嘎上天 還不跑..,,06/07 12:59,negative,null
2585,3285,PUSH,EvilJustice,金融雙雄再拉一下就萬七了，很難嗎,,06/07 12:59,negative,Market
2586,3286,BOO,calqlus,ptt概念股還真多,,06/07 12:59,neutral,概念股
2587,3287,ARROW,drwho,三隻羊,,06/07 12:59,neutral,null
2588,3288,ARROW,sdhpipt,俄烏目前戰局 烏克蘭不可能坐下來談吧,,06/07 12:59,neutral,null
2589,3289,ARROW,goodjop,我覺得跟羅曼鴿看k棒觀點有點類似,,06/07 12:59,neutral,null
2590,3290,PUSH,kanhun,噴出,,06/07 12:59,neutral,null
2591,3291,ARROW,ptrpan,大家加油~過一點只會下不會上了~,,06/07 12:59,negative,Market
2592,3292,PUSH,iceman321,技嘉兇欸,,06/07 12:59,negative,技嘉
2593,3293,PUSH,chachabo,救救AI微星,,06/07 13:00,negative,微星
2594,3294,PUSH,ryusenming,遠銀默默上去,,06/07 13:00,neutral,遠銀
2595,3295,PUSH,weicang,今天大樹金跟宇宙邦死魚,,06/07 13:00,neutral,null
2596,3296,PUSH,ndd2,換個名字變 「我才沒有嘎到」,,06/07 13:00,neutral,null
2597,3297,PUSH,n37213721,空手的崩潰，連回檔都不給,,06/07 13:00,negative,null
2598,3298,ARROW,romenticpoet,https://i.imgur.com/UhjhugK.jpg,,06/07 13:00,neutral,null
2599,3299,PUSH,obi963,開挖乙特人棄我取,,06/07 13:00,neutral,null
2600,3300,PUSH,cool189,眼鏡行是哪支我忘了QQ,,06/07 13:00,neutral,null
2601,3301,PUSH,YU1225,手有金融科技股 我就問 那天沒數錢？,,06/07 13:00,neutral,null
2602,3302,ARROW,ndd2,大出貨日,,06/07 13:01,negative,null
2603,3303,PUSH,lepidoptera,16900過了,,06/07 13:01,positive,16900
2604,3304,PUSH,forever19735,台通今天又要平盤了嗎,,06/07 13:01,neutral,台通
2605,3305,BOO,photoless,直接收最高 反正萬九會一堆人來抬轎,,06/07 13:01,neutral,null
2606,3306,PUSH,tigerzz3,技嘉廣達真的尻爛,,06/07 13:01,negative,技嘉廣達
2607,3307,PUSH,pypy93264,眼鏡行=寶島科,,06/07 13:01,neutral,寶島科
2608,3308,PUSH,Kyushu1012,雄獅是不是營收不好被倒貨,,06/07 13:01,negative,雄獅
2609,3309,PUSH,gbman,日線大概會有2個月修正乖離!大概9月又一大波CC,,06/07 13:01,neutral,null
2610,3310,PUSH,agingood,大亞全部出掉，爽啊,,06/07 13:01,negative,null
2611,3311,PUSH,noname78531,ㄜ 誰沒賺錢 舉個手,,06/07 13:01,neutral,null
2612,3312,ARROW,photoless,三千億喊出貨 笑屎,,06/07 13:01,negative,null
2613,3313,PUSH,wald5566,技嘉廣達噴爛 緯創下去囉,,06/07 13:01,negative,技嘉廣達、緯創
2614,3314,PUSH,fg008kimo,遠銀真的偷來欸,,06/07 13:01,negative,遠銀
2615,3315,ARROW,cool189,謝謝P大,,06/07 13:01,positive,null
2616,3316,PUSH,free770327,好樂迪要不要也燈一下,,06/07 13:01,neutral,好樂迪
2617,3317,PUSH,huang4868,要收最高了,,06/07 13:01,positive,null
2618,3318,BOO,call5566me,三陽又甩郭了,,06/07 13:01,negative,三陽
2619,3319,ARROW,fdkevin,重電484沒人要了...,,06/07 13:01,negative,484
2620,3320,ARROW,ethan0419,今天為了壓鬼指進了一堆多單 這盤差不多了吧?,,06/07 13:02,negative,Market
2621,3321,ARROW,goodjop,先說 gg上週下跌缺口補掉了,,06/07 13:02,neutral,gg
2622,3322,ARROW,YU1225,遠東銀就位階低啊 都會補漲,,06/07 13:02,positive,遠東銀
2623,3323,PUSH,addy7533967,這盤漲到手上的興櫃都開始動惹@v@,,06/07 13:02,positive,興櫃
2624,3324,PUSH,CGDGAD,台絆為何這麼廢？不虧是資金絆腳石,,06/07 13:02,negative,台絆
2625,3325,ARROW,YU1225,別傻傻賣掉金融 下半年肉還有,,06/07 13:02,positive,Market
2626,3326,ARROW,speady,三陽別衝動，等等殺尾喔,,06/07 13:02,negative,三陽
2627,3327,PUSH,ledmstony,三陽又來了==,,06/07 13:02,neutral,三陽
2628,3328,PUSH,DDDDRR,誰又尾盤拉三陽,,06/07 13:02,neutral,三陽
2629,3329,PUSH,danhunter,誰沒上車,,06/07 13:02,negative,null
2630,3330,PUSH,accock,大亞週一沒跟到可惡！,,06/07 13:02,negative,大亞股份
2631,3331,ARROW,gbman,明年選舉行情提早發動CC,,06/07 13:02,positive,Market
2632,3332,PUSH,blargelp,不知不覺又要挑戰萬七了,,06/07 13:02,neutral,null
2633,3333,PUSH,cenalolz,賺爛了,,06/07 13:03,negative,null
2634,3334,ARROW,photoless,年底過萬九 選前上兩萬,,06/07 13:03,positive,Market
2635,3335,PUSH,mamorui,昨天百分百點名一批金融股 換手意圖濃厚,,06/07 13:03,positive,Market
2636,3336,ARROW,opcomtt,除了小丑空蛙以外，今天還有人輸錢嗎？沒有吧？,,06/07 13:03,neutral,null
2637,3337,ARROW,call5566me,難道今天要直接拉到萬7  太不講伍德了吧,,06/07 13:03,positive,null
2638,3338,PUSH,followwar,70扔緯創。希望可以60撿XD,,06/07 13:03,negative,緯創
2639,3339,PUSH,forbefor,噴爛 好扯,,06/07 13:03,negative,null
2640,3340,PUSH,asdg62558,要上萬八了 趕快上車,,06/07 13:03,positive,null
2641,3341,ARROW,manamerj,一根穿雲箭,,06/07 13:03,neutral,null
2642,3342,PUSH,zo4j4,緯創...,,06/07 13:03,neutral,緯創
2643,3343,PUSH,m791017,16900輕鬆過,,06/07 13:03,neutral,16900
2644,3344,PUSH,hil851020,西瓜上去了,,06/07 13:03,positive,null
2645,3345,ARROW,mamorui,散戶奔騰來相見,,06/07 13:03,neutral,null
2646,3346,BOO,zaqqaz,VVVVVVVVVVVVVVVVVVVVVVVV,,06/07 13:04,neutral,null
2647,3347,PUSH,YU1225,這盤強者恆強。不要買錯股 好好選！,,06/07 13:04,positive,Market
2648,3348,PUSH,tzjjkonuj,股市這兩季，7成股民獲利賣車衝出力道，車用啟動,,06/07 13:04,positive,Market
2649,3349,PUSH,richardc277,遠東銀每天0.05 累計起來也是蠻多的,,06/07 13:04,positive,遠東銀
2650,3350,ARROW,mongduo,有人整天講廢話,,06/07 13:04,negative,null
2651,3351,ARROW,tzjjkonuj,股市這兩季，7成股民獲利買車衝出力道，車用啟動,,06/07 13:04,positive,Market
2652,3352,ARROW,mamorui,年初有說大樹金回不去38 至少兩年喔 金融股命運清,,06/07 13:05,negative,大樹金
2653,3353,PUSH,joygo,西瓜我目前-18%XD,,06/07 13:05,negative,
2654,3354,ARROW,brain9453,腳踏車甩轎完了喔,,06/07 13:05,negative,null
2655,3355,ARROW,richardc277,臺企銀今天也偷動。,,06/07 13:05,positive,臺企銀
2656,3356,ARROW,mamorui,晰可見,,06/07 13:05,neutral,null
2657,3357,ARROW,leon7pupu,空蛙快加倉空,,06/07 13:05,negative,null
2658,3358,PUSH,kai2573,緯創越拉越低 融資加油好嗎,,06/07 13:05,negative,緯創
2659,3359,ARROW,ptrpan,要跌嘍~,,06/07 13:05,negative,null
2660,3360,PUSH,f204137,股版5000人 成交量沒3000億 空手傻眼觀望啊,,06/07 13:05,negative,Market
2661,3361,ARROW,tzjjkonuj,股市這兩季，7成股民獲利買車買房，未來房市有變數,,06/07 13:05,positive,Market
2662,3362,PUSH,hsuchihjung,龍哥今天怎麼上節目...,,06/07 13:05,neutral,null
2663,3363,PUSH,gbman,目前日線W底初步滿足!6月結算前拉上萬7就差不多了CC,,06/07 13:05,positive,null
2664,3364,PUSH,jubihu,兄弟們 99緯創 邁達特,,06/07 13:06,neutral,99緯創 邁達特
2665,3365,PUSH,topfree,西瓜我目前+9.68% 跟FJ買的0.0,,06/07 13:06,positive,null
2666,3366,PUSH,YU1225,手有科技金融 萬8見 ..繼續噴,,06/07 13:06,positive,萬8
2667,3367,PUSH,aaaapig,還沒暑假啊，鳳凰還有肉吧,,06/07 13:06,neutral,null
2668,3368,PUSH,s56565566123,上班族賣壓 vs 上班族買盤,,06/07 13:06,neutral,null
2669,3369,BOO,YesNoter,航空被吹死了,,06/07 13:06,negative,航空
2670,3370,PUSH,ajkofqq,雜空小丑去找股海贏家藍天哥拜師吧 :),,06/07 13:06,positive,null
2671,3371,PUSH,pypy93264,筆電行被出貨？,,06/07 13:06,neutral,null
2672,3372,PUSH,osaka3131,雲品強拉,,06/07 13:06,neutral,雲品強
2673,3373,PUSH,fortified,腳踏車可以站穩200了嗎？,,06/07 13:06,neutral,null
2674,3374,ARROW,joygo,感覺想出一出弱勢股，等回檔來強勢股，主要是營收,,06/07 13:06,neutral,null
2675,3375,PUSH,aabbabcd,沖個三陽大亞 剛好雞塊升級成6塊,,06/07 13:06,neutral,null
2676,3376,PUSH,gtaped05550,西瓜誰還沒上車的？,,06/07 13:06,neutral,null
2677,3377,ARROW,joygo,可以玩到七月，因為財報出來會發現ai都沒貢獻多少,,06/07 13:06,negative,null
2678,3378,ARROW,joygo,獲利吧,,06/07 13:07,positive,null
2679,3379,BOO,xperiaxa,聽說丁超空手,,06/07 13:07,neutral,null
2680,3380,ARROW,YU1225,腳踏車不知不覺要200了…,,06/07 13:07,negative,null
2681,3381,ARROW,Kobe5210,龍哥可以整集講緯創,,06/07 13:07,positive,緯創
2682,3382,PUSH,ryusenming,持股市值終於來到八位數...,,06/07 13:07,positive,null
2683,3383,BOO,tzjjkonuj,上週 群組就有人緯創獲利了結30多張，訂了進口車,,06/07 13:07,positive,緯創
2684,3384,ARROW,ryusenming,小感動xd,,06/07 13:07,neutral,null
2685,3385,ARROW,goodjop,Ai 營收部分 已經一堆報告了 等到七月久了,,06/07 13:07,neutral,null
2686,3386,PUSH,hutten,比我想的還舒服嗷嗷嗷,,06/07 13:08,positive,null
2687,3387,PUSH,tigerzz3,連台達電都快5%,,06/07 13:08,positive,台達電
2688,3388,PUSH,Ripper,我的西瓜竟然有變飆股的一天…,,06/07 13:08,positive,null
2689,3389,PUSH,victorytim,萬7萬7萬7,,06/07 13:08,neutral,null
2690,3390,PUSH,mamorui,這波請多賺點 後面難度大升級喔,,06/07 13:08,positive,null
2691,3391,PUSH,addy7533967,玩股票 是可以 那麼幸福 的嗎>w<,,06/07 13:08,neutral,null
2692,3392,PUSH,kci151468,再請問筆電行是哪隻...,,06/07 13:08,neutral,null
2693,3393,PUSH,O10lOl01O,雲品猛喔 快漲停,,06/07 13:08,positive,雲品猛
2694,3394,ARROW,mamorui,嗯 我不是一直有寫信心加持文嗎,,06/07 13:09,neutral,null
2695,3395,ARROW,brain9453,東哥早上逃難完又崩了,,06/07 13:09,negative,null
2696,3396,ARROW,goodjop,達電 要創歷史新高了,,06/07 13:09,positive,達電
2697,3397,ARROW,s8911124,+~w6 w7 輕鬆過,,06/07 13:09,neutral,null
2698,3398,PUSH,czg,"不用擔心龍哥,緯創就夠龍哥秀一整集",,06/07 13:09,positive,緯創
2699,3399,ARROW,Gyin,多多每天睡飽數錢,,06/07 13:09,neutral,null
2700,3400,ARROW,blue1204,來撿菸頭,,06/07 13:09,neutral,null
2701,3401,BOO,a331330,A33大獲全勝！一直噴一直爽！感謝恐慌蛙,,06/07 13:09,positive,A33
